id,numSentMsg,numUniqueRec,meanMinutesSinceLastMsg,numActiveInInterval,numVisitedLocations,numTraversedBetweenLocations
1194932,23,3,44.26411199569702,21,5,13
1140475,557,108,7.730704965077097e-11,52,5,25
1590601,14,2,45.16796875,13,5,6
812073,39,5,54.131269552672165,21,4,8
1132076,238,115,1.000025987685456,53,5,17
100068,67,4,2.7079430615853655,58,5,16
1192940,35,5,68.95163658773527,19,5,12
912864,37,4,30.195635195297655,24,5,11
821526,1305,147,3.789100708308979,106,5,26
943291,24,3,27.24635148048401,24,4,9
51389,578,184,5.646143108763887e-9,86,5,19
1234081,80,9,3.282136058888368,29,5,14
878162,174,86,1.1243896519117702,35,5,19
1707741,1091,193,4.6718757450628345,52,5,21
144872,56,2,7.696945062482055,54,5,15
1180391,27,3,44.283009737730026,26,5,15
1269504,23,3,38.817392349243164,22,5,12
562597,92,8,0.7421243345610197,66,4,14
1187909,66,8,54.129624353728204,21,3,9
889064,472,44,13.51611429080367,26,5,10
1934504,784,67,5.000000000349246,85,5,38
305083,22,5,4.0730180740356445,12,5,7
1991023,90,5,6.058770259122675,68,5,11
1248261,99,39,1.6270757356611512,19,4,8
1576221,837,111,5.000000000000003,46,5,16
1205744,68,3,2.5076972437270486,63,5,15
1108226,25,3,43.586888551712036,18,4,7
805788,146,78,11.060547308968125,40,4,9
487862,91,6,4.579472526864344,69,4,15
1775395,420,193,8.724510192908305,85,5,24
379254,1104,335,5.587935448516919e-8,78,5,22
1725194,173,74,11.898476943373739,44,5,16
972256,229,129,0.2836609008202231,50,5,19
1644955,560,256,0.5814291313301254,70,4,32
850324,71,3,20.69204736524285,27,5,13
1711010,256,141,0.017368316708608784,51,4,12
1877305,17,4,16.17462158203125,7,2,6
1571183,879,119,6.137695312501194,54,5,36
896617,406,160,1.2680664064828318,60,5,24
809068,40,5,12.662452966411365,23,4,9
523378,237,115,4.695800784986204,46,4,18
1675066,19,3,33.45655822753906,19,5,11
733140,528,86,2.340637212153524,80,5,29
2060350,54,5,3.990502740529436,29,5,13
1584648,85,9,0.2623333582057765,24,3,6
473365,10,2,47.72265625,10,3,4
1798885,37,5,19.054333935462637,22,4,9
1283037,69,4,8.251526661191047,63,4,14
849110,70,5,4.54787179313157,62,5,17
1541317,47,5,6.877293629709754,23,5,10
526481,147,13,0.6720391111480356,24,4,13
83986,1000,197,1.6880221665549316e-9,99,5,25
77892,31,7,11.187208758667111,11,4,7
1501569,301,119,0.7630510852905148,63,4,18
358807,56,7,66.56702805857307,29,4,11
1086745,18,4,94.86347961425781,12,4,6
887962,61,5,1.853122407921798,48,4,12
1128427,76,5,12.919841474722128,65,5,24
1459145,164,13,18.125427991373794,32,4,8
1345871,974,239,10.500000000466883,80,5,16
921389,20,4,16.863521575927734,16,3,6
1771411,66,9,3.557352419516122,26,5,13
724491,117,2,91.53909504508198,13,3,4
980571,324,204,55.7500049993396,58,5,17
1529109,45,5,10.29291203528851,21,5,7
1392907,348,135,2.076173138862956,91,5,25
766385,22,3,30.841940879821777,18,5,11
921842,200,96,3.625201225286447,43,5,16
1236516,38,6,5.9292463011079235,20,5,7
871111,606,129,5.028808593750455,58,5,34
1336465,26,3,59.59365952014923,22,4,17
1412224,201,105,0.00002288820293472328,35,4,9
6393,6,2,48.5,6,4,4
1754769,17,3,20.401275634765625,14,4,7
1282103,24,3,55.06863880157471,21,5,14
85245,33,5,12.502541346475482,18,4,11
1732710,500,72,0.000003278255462652014,43,5,23
956415,40,5,5.241613067781145,22,4,12
1081552,26,3,18.9223370552063,25,3,10
528516,16,3,23.57330322265625,16,4,7
1571662,22,3,32.58988857269287,22,5,11
1080164,101,6,20.8301060038035,72,5,15
560114,85,57,10.810669162544409,29,4,11
105331,23,4,47.81807088851929,21,5,16
935358,79,4,19.694762032274554,69,5,22
1247737,715,86,8.25,48,5,19
6534,1064,282,9.834986001253128,107,5,27
1399218,230,97,0.0005951107741629614,52,5,21
1588833,1393,209,3.6250000000000027,70,5,17
130342,10,2,67.46875,9,4,5
1799511,282,103,1.1025018562795985,64,5,16
51463,97,9,36.530450153479144,28,3,9
1188052,57,9,6.396783901016802,14,3,7
2045080,19,2,27.375167846679688,18,5,10
1979770,68,8,34.834220845253014,21,4,3
1300247,788,179,4.437509321563994,99,5,24
326279,14,3,62.86474609375,12,4,10
1651502,942,143,18.95471715927124,60,5,23
563570,90,6,18.14025006786666,69,5,19
270294,191,40,1.8708496093760432,66,5,15
1334972,484,106,5.3037109375045475,52,5,26
427006,57,5,4.973483676253373,25,5,14
700571,60,4,2.346116469629149,53,4,18
1656601,280,175,18.000035427512923,51,4,21
1744789,706,143,3.1416015625000004,84,5,32
1618488,20,3,41.850093841552734,19,4,7
531144,82,4,5.5913038120141945,70,5,18
933342,67,4,6.499739658016521,63,5,20
1528551,20,7,4.424285888671875,12,5,9
1596719,171,45,28.0107421875,25,5,14
7554,389,165,0.5101475025294364,55,4,13
556558,310,171,0.7622818946987309,62,4,16
1475524,74,7,2.124149443641732,24,4,9
886959,106,6,0.9831882055907706,73,5,18
1132385,98,10,0.33591507273267407,69,5,24
709950,404,181,3.187011755770083,69,5,16
1174929,67,3,4.992063087404165,62,4,14
1515950,20,3,47.47233200073242,19,5,9
398292,472,118,4.742200851449354,78,5,31
1119806,769,197,4.787192864748281e-10,48,5,25
1197,503,50,15.509552001953553,48,5,23
479734,3,2,110,3,1,0
601942,83,4,24.423967405217383,72,5,21
1766662,567,81,2.312500417232514,49,5,16
1055602,65,7,4.892187122331189,53,5,20
1636112,27,4,43.93189173936844,20,4,9
418973,90,39,0.0029478073120117786,13,3,6
1190131,852,177,6,75,5,23
681230,298,67,6.073309102053291e-19,25,5,10
123312,44,4,3.6681969305248003,28,5,14
1671438,728,80,3.03564453125,92,5,22
1061985,16,3,28.46978759765625,13,4,9
176646,66,4,4.095020006710557,63,5,11
242353,20,4,50.172393798828125,14,4,6
286210,921,149,18.25000005122274,75,4,25
1139385,70,8,9.964753911523365,29,5,17
1357765,107,6,0.8498225056451989,73,5,15
191505,9,2,91.125,9,3,5
325522,31,5,30.21668059192598,20,4,9
1732683,75,6,3.8321214148289906,60,5,18
1052726,13,4,52.9453125,10,3,3
809255,19,3,40.4212646484375,15,4,6
1349992,406,83,8.000000000039108,51,5,16
786425,9,2,45.78125,9,4,5
1710455,21,3,83.49023818969727,19,5,11
548110,95,8,2.0199146490105773,27,5,16
667855,699,189,6.546875473959517,99,5,31
1448185,23,3,43.829301834106445,21,5,11
1693724,446,66,9.6484375,22,4,8
457826,72,4,4.548569473537418,64,5,17
1120951,16,3,41.30029296875,14,3,6
449035,103,6,2.651870122138713,72,5,20
1008448,388,42,0.015625000814907364,52,5,14
2095479,937,122,3.2500123381694266,80,5,30
1297289,473,239,1.3437981605566183,65,5,15
739949,564,66,1.072265742353693,81,5,28
992045,1085,215,2.000000005122274,107,5,26
1940907,96,7,28.757184345683743,62,5,15
1015718,212,77,15.001560416075469,43,4,12
116861,45,6,71.44829032510893,19,3,6
67762,494,66,11.64127902686596,72,5,28
77556,4,2,123.5,4,3,3
1946714,34,9,32.13672927208245,14,4,7
612964,86,6,5.737770849972672,57,5,22
1200605,6,2,119.5625,6,4,4
32116,89,5,20.5287141546062,69,5,10
912123,30,7,25.580520696938038,21,5,11
696249,74,8,3.3676201891000703,60,3,14
1425469,281,44,28.51174712258944,73,4,16
810123,1102,168,0.5742187500000213,106,3,29
2006561,670,194,1.9532547036360488,94,5,35
1399755,578,92,2.2500000093132257,92,5,24
683323,17,5,5.010650634765625,11,5,8
1697086,74,4,24.113959080223196,69,5,16
1147405,88,7,2.7140674304687304,22,5,11
1164615,79,4,9.394660792847683,71,5,19
1432195,26,3,20.35922598838806,21,5,11
400052,17,3,27.3280029296875,17,4,10
1981099,52,9,35.765252211279254,18,4,8
1234723,96,9,15.912215820652946,71,5,19
253178,53,5,0.7915257992206293,25,5,13
1322210,72,4,5.235337823505419,66,5,19
1351151,206,106,0.00019475258893386649,35,5,15
307107,535,144,0.15625000000015232,59,5,22
1521668,136,63,0.7313865721233301,31,5,15
1113108,414,152,0.07960033580365478,70,5,19
1835351,736,77,0.013671875000000003,49,5,13
998575,23,3,94.40378904342651,18,4,9
1728854,23,3,47.98395299911499,20,4,9
1210755,27,3,38.46143653988838,18,5,9
927184,100,6,5.543670163357549,73,5,21
91683,650,100,22.000000000091873,55,5,19
792368,858,149,5.28125,87,5,25
1948796,196,66,0.014183552704082586,19,4,10
1772261,9,2,116.359375,9,3,5
2040759,607,55,3.0000059902679794,75,5,32
1675069,79,6,29.95895547464536,65,5,23
2058354,29,6,45.28956646472216,13,3,7
1385580,39,8,40.47633748642693,22,5,12
823949,81,4,4.428336242534403,67,5,17
1397469,310,174,7.281251490214346,51,5,19
1595318,372,240,3.2500810631536297,50,4,14
947320,1094,186,1.7695128924632986e-8,84,5,21
1190780,1083,169,2.935058596660383,91,5,22
723831,316,161,4.00363159439392,58,4,12
254180,35,4,1.6930261647794396,21,5,14
1967769,654,127,7.000000000005274,71,5,22
777006,26,4,54.848335921764374,16,5,6
2026185,56,9,0.4730455882960093,27,5,18
926581,95,9,5.4452718564747755,65,5,14
458247,493,224,0.00003814728597718457,85,4,19
281389,679,81,3.5000000000000036,50,5,20
1090272,25,5,14.503031373023987,13,5,7
1908375,24,4,27.550345182418823,13,3,5
293920,38,5,10.238454968726728,23,5,11
1309692,16,2,48.0377197265625,13,4,7
2083046,116,39,5.687803632554588e-10,18,4,10
709987,698,128,9.536752259009518e-7,54,5,15
405773,934,220,3.5000228881835938,68,5,20
1048966,291,42,0.08614635467529297,18,4,5
1043605,36,5,10.700184834189713,20,5,13
949503,37,4,5.156182902021101,22,5,9
94140,789,137,1.8751068115234375,54,5,16
410149,75,5,3.8836399542966995,64,5,21
151843,83,9,0.3424513842459096,22,4,9
1702690,678,159,6.250000022351798,57,5,16
1233136,18,3,75.56475830078125,15,3,10
1995388,40,6,3.543938191520283,20,3,9
872825,247,138,19.75001484155655,44,5,16
830269,477,235,0.12985229872173676,67,5,21
2038280,10,2,64.4140625,7,2,4
1156879,185,90,7.250174024375168,43,5,20
1379553,11,3,46.27734375,11,4,7
1048798,452,225,1.5002321712678068,68,5,28
647535,488,44,28.750000000001663,73,5,27
533798,569,153,3.5312670469284066,57,5,18
1280922,856,187,3.56250000023374,103,5,30
998537,82,8,4.405336494159796,20,5,12
2082743,891,171,5.002220859751424e-12,62,5,23
1724240,116,85,2.9057922399079015,22,4,6
169591,61,4,5.286939780856702,57,5,21
1297877,453,258,9.801757952038315,73,4,18
1822890,46,4,10.308336938198465,25,4,10
1248157,45,37,2.609599590392918,11,5,8
2064523,37,5,52.56560989949503,21,5,16
1116329,980,144,0.6782226562617026,93,5,25
697057,183,125,17.750004624947906,36,5,17
297404,599,43,2.9108049304230795e-11,54,5,16
554059,459,60,24.75332891965813,25,5,11
1525103,190,112,0.000007629532777912382,30,5,17
1794987,901,95,1.0000000000000009,79,5,26
504450,39,6,8.003377647131856,13,5,8
838917,593,116,8.759765625020613,83,5,18
1885771,78,4,4.874967812952417,65,4,9
1142377,377,165,8.28129863759068,65,4,16
1321359,752,122,2.7978515625031832,91,5,30
2016975,184,13,0.37532429664926725,36,3,12
200851,185,40,2.927599773835814,69,4,12
248178,548,304,7.500004410753812,66,5,22
1897980,150,68,9.189005851745605,30,4,8
1999729,323,145,13.549316529793003,62,5,13
220592,268,43,4.002570497263491e-11,24,4,13
919293,39,5,10.701622003412922,23,5,13
1953744,73,4,2.612247206015247,65,5,12
457576,56,8,0.36265791076732057,23,5,7
2004848,95,58,0.005071375446277837,30,5,13
1393253,633,158,5.050781250043656,71,4,22
842853,871,210,0.5040736198425488,97,5,29
1674637,249,48,20.819111693650946,21,4,9
663299,27,4,24.501966893672943,20,4,7
1492802,48,5,105.04227181936467,23,2,2
1420804,160,89,17.46875190743515,37,5,16
1978033,119,13,4.010498747349984,27,4,12
1048364,1098,196,4.3520742565306136e-13,69,5,19
1789672,23,4,39.41819620132446,18,4,9
371935,339,159,8.156253814806405,60,5,17
114958,114,7,4.591008743583764,69,5,19
1624317,87,3,35.00876045622955,21,5,11
638913,73,4,2.402883928974726,64,5,15
1143856,757,91,13.599609375000004,79,5,23
986735,184,66,0.003915093839168549,20,5,7
1916515,35,8,0.4267405584687367,13,5,7
1455142,15,3,105.50146484375,15,3,6
1652892,394,166,13.750176429854037,62,5,15
777056,149,43,7.012811742490612,21,4,8
1229137,899,219,3.000000439584255,73,5,20
2051549,768,154,2.994552613039559,67,5,21
1319857,845,137,7.855044838919153e-16,60,5,23
1881066,9,2,100.6171875,9,4,7
1878090,28,2,37.14111390709877,22,4,11
15466,508,37,2.281250000029104,47,5,19
378695,945,112,4.000000000003638,60,5,22
1914141,104,13,0.015874229098018278,25,4,12
1808763,139,8,0.2345314473715512,28,3,13
936420,72,4,19.94640920884342,66,5,25
187639,264,60,13.756226848847632,24,5,14
1980952,92,6,3.9266109415541726,62,5,22
204640,179,102,13.00419139865869,31,5,17
1490462,366,43,26.187500000000057,18,4,8
1180630,349,161,1.4161457377485995,69,4,17
591023,671,118,3.358491085236908e-8,75,5,17
1817483,672,95,8.009374145856452e-8,48,5,16
1156557,86,6,12.211304752330896,69,5,22
128533,1113,207,0.001159667977844947,67,4,16
182931,86,6,3.887287848781114,62,5,22
916428,79,5,4.18310272022656,62,5,21
499292,58,6,15.66024173631457,21,5,11
106861,738,155,16.5,44,5,17
644244,472,300,14.731811537407367,69,4,24
195015,1111,107,6.75,81,5,29
312212,74,9,23.89688123894485,23,5,8
1118800,72,4,25.42204511177964,65,5,25
1992013,20,3,50.687862396240234,15,5,11
643918,457,235,5.363281719389306,61,4,23
903769,16,3,86.8404541015625,14,5,9
1860323,103,6,0.008415032419178518,31,4,14
778821,27,3,43.1046504676342,24,5,12
196334,33,8,10.203965611755848,16,4,9
903238,47,5,7.72379295766757,21,5,11
1811027,23,3,42.9141001701355,20,5,12
1974000,64,7,21.17091477207711,22,5,11
1912012,289,44,1.482934608443287e-11,71,4,20
435513,60,6,2.4583247231628564,22,5,15
25792,170,7,1.3937575534115618,25,5,8
213991,563,118,6.545898437500212,65,5,27
36486,969,186,5.890615284540492e-8,75,5,29
552852,17,3,126.54348754882812,14,3,7
1224921,73,5,13.208597148194933,27,5,8
131876,588,81,0.5000613350424601,55,5,27
76731,16,4,38.43353271484375,12,3,8
1230925,215,44,6.187591552734375,60,5,20
1715217,668,76,3.734375111758709,73,5,21
1060904,679,115,4.837890625,73,5,23
1966484,58,3,3.2252807319301056,56,5,16
1775944,94,6,21.735786418961595,74,5,18
1346077,68,4,3.1750400179763836,59,5,21
1190244,84,4,3.180520174835104,70,5,20
998192,58,3,4.507970345619871,55,5,17
1046264,79,6,12.755798244499648,30,3,13
193521,90,5,6.658827651171113,68,5,13
1873529,48,5,14.92574578262304,23,4,9
1145018,243,121,12.215332085208503,44,4,16
1822602,30,3,21.22214448451996,27,5,19
1661506,45,5,76.24450632260618,24,5,19
1035530,18,3,14.289962768554688,17,5,8
514645,26,4,31.359012484550476,18,4,8
1902375,764,112,7.000000000785803,91,5,38
976760,75,4,4.40568760261588,66,5,22
1381070,266,145,18.00000341246414,47,4,23
676142,510,130,4.5009765625,55,5,22
232333,27,5,23.53358992934227,17,4,12
1115098,28,4,9.562838613986969,16,4,11
1453423,19,3,32.103057861328125,18,4,11
1736670,1021,92,6.661338147750942e-16,48,5,17
1196426,180,8,5.158404102480638,64,5,19
51893,74,4,11.31228396146519,67,5,17
650064,61,9,28.522047290396394,19,5,12
796491,27,3,31.71072205901146,24,5,10
1580679,1332,124,5.2500000000002585,104,5,26
1516371,596,81,25.500021080341163,46,5,14
571263,30,4,9.084009386599064,19,5,13
1892706,791,197,3.755004882812692,78,5,26
95161,842,76,10.500000000014552,101,5,29
766218,10,2,28.91015625,9,4,5
1444056,196,141,0.00129610304088619,36,5,11
1432187,588,88,7.000000008381903,99,5,27
1281612,11,3,5.5625,6,3,3
2032812,18,3,41.11370849609375,18,5,10
188145,80,4,7.920634135229738,68,5,16
973062,237,82,1.8819978684191485,66,5,20
530908,1106,230,0.31152346375174034,88,3,20
527693,13,3,45.24462890625,11,3,5
1464155,662,193,13.250000041793115,93,5,22
1279087,80,7,6.002570831775419,59,5,25
1361307,67,4,5.558755240616538,60,4,11
522711,113,9,39.57153799929299,30,4,12
818140,206,98,4.783855695279085,45,5,19
1667132,84,6,5.009672488210613,62,5,19
462663,983,182,7.450580597969604e-8,99,5,19
744017,848,124,0.7502441406250284,50,5,17
2076153,31,3,16.19917542487383,21,5,9
1537207,694,93,2.5000000000519034,81,5,21
1098136,23,3,41.98773431777954,22,5,9
1547391,127,39,34.56937518902123,25,5,15
446257,805,82,6.500000000000024,57,5,22
947572,433,208,2.9064407348633168,63,4,11
1229067,8,2,150.640625,7,4,5
1718759,967,109,0.00033383071422576904,52,5,23
215789,13,2,57.97900390625,10,3,2
1773176,250,136,10.412109389901275,49,5,18
172233,94,4,24.787294345798085,77,5,23
1544072,18,5,85.94252014160156,11,5,8
1025781,29,4,2.7724451795220375,19,3,5
712357,104,8,8.512588926312294,56,5,14
1235498,1049,117,2.000000000000152,58,4,16
1045021,808,103,1.5000000000004265,45,5,18
1412361,437,76,3.9541015829890966,53,5,13
1346967,939,89,1.6950070980126242e-7,60,5,16
590966,85,6,6.791598683824477,69,5,17
756638,1101,269,0.00017359041339659728,107,5,23
1378496,86,9,13.990581420481591,23,4,14
391338,76,5,7.718459801052424,65,5,16
197798,14,4,3.66845703125,9,2,1
261976,308,136,3.7392578125002345,52,3,16
1523396,66,4,44.86825721556021,58,5,20
1522107,217,87,5.250765085221341,43,5,19
573715,81,7,3.989821996635049,64,5,19
1782654,65,5,8.151308753236584,52,5,18
237750,175,70,2.0000598040173827,47,5,19
1930315,165,94,1.4189456049862201,40,3,15
1633069,506,77,0.0003430843353280366,48,5,14
1511380,67,5,1.6786497622254664,31,4,11
511781,635,95,1.011230468750001,45,5,18
93934,514,60,12.00390625,23,4,9
1975742,44,8,29.804659492714563,15,4,8
970160,683,142,2.048916011854197e-8,55,5,19
984014,19,5,13.946640014648438,13,4,8
935734,541,70,1.750213623245486,47,5,12
388680,6,2,54.0625,5,3,4
832662,716,102,16.00000000051034,52,5,25
1324908,20,3,53.91241455078125,18,5,12
1153044,679,137,8.000000001326049,65,5,25
1789535,96,9,12.92445856782611,30,4,10
1490672,792,97,1.5312581062316895,75,5,19
1926467,424,112,0.264820109121537,52,4,20
913511,68,4,14.724774119659637,62,4,11
1714092,70,5,10.142995296832597,57,5,15
212756,304,173,5.750047683787514,45,5,21
1380741,13,4,33.56884765625,11,4,7
1899097,1053,200,3.45492553710951,70,5,24
357245,693,145,0.0000033381511457264576,57,5,19
1372894,5,2,156.75,5,3,2
297330,153,3,27.88443768770982,26,3,8
1522163,196,107,5.103516134326128,43,5,21
1424087,503,88,5.333283037423087e-9,48,5,19
1098358,648,159,3.725301667839581e-8,54,5,21
914298,1124,186,5.500011682510378,93,5,28
320947,69,6,2.4731932759370205,58,5,21
1797386,560,92,13.812500001131411,85,5,17
1883384,21,4,31.491498947143555,16,4,6
1088488,463,228,0.5021079212456249,62,4,24
1930513,115,13,11.753433935463374,22,5,9
1756424,645,145,0.0000040531158447265625,46,5,15
2046292,286,102,0.5033722296360423,42,5,18
1749109,984,103,6.693902654397732e-10,60,5,17
1933032,17,3,46.700592041015625,14,4,8
855326,76,4,28.20955294753275,68,5,17
1759251,761,69,0.000003427267074807006,103,5,29
268628,176,27,5.752598753400891,32,4,11
803659,1086,156,7.095214843750049,68,5,16
1155184,64,7,4.023349027424691,53,5,21
625062,343,161,9.03125001141052,59,5,17
1148774,287,88,4.306720733943052,44,4,19
266345,164,11,24.055702276145908,29,3,9
345363,17,3,31.24530029296875,15,5,12
1352988,69,4,5.036281065199809,64,5,15
659383,87,5,5.392723171482433,67,4,13
1749673,612,90,16.00048828125051,87,5,18
789396,850,83,0.5000000000000551,46,5,14
808354,903,123,1.5000139474868774,51,5,23
855159,170,117,7.566262215384484,34,5,21
928842,102,6,4.995988971812611,68,5,15
202640,17,3,66.95895385742188,12,4,6
2039166,65,4,12.141617243710947,54,5,16
891298,199,65,0.5740596134585616,47,3,13
1825862,66,3,82.25100804958686,14,3,6
1551364,18,3,35.939666748046875,18,5,10
839555,223,110,20.062500000422006,46,5,16
1134897,66,4,2.0970013152704734,56,5,16
1358002,90,4,2.557476750443328,74,5,21
1948150,9,2,94.53125,8,3,4
1873197,734,130,3.0000000000000004,74,5,23
19249,1977,230,1.076171875,70,5,22
2056401,224,70,0.5543155454919193,77,5,12
1148377,421,108,0.1536663225852557,52,5,17
1267918,370,39,10.500000000020009,27,5,13
1449824,689,116,1.4375000000436557,57,5,21
242631,87,4,15.721631457773311,75,5,24
1505036,31,5,39.04608615115285,21,5,12
708548,731,86,6.041016340255737,79,5,19
1860348,19,3,49.08113098144531,16,5,11
110075,97,4,13.411817932467427,65,5,24
1769075,547,221,1.5987333785427237e-14,42,5,12
910832,1560,147,22.34375000768341,71,5,29
714317,14,3,126.26953125,14,5,6
7509,1131,174,15.765630543231964,50,5,17
514417,1113,188,3,88,5,18
1958633,890,161,1.1641532182730547e-10,62,5,24
1969042,763,131,2.5000000000000013,45,5,20
1138406,9,2,79.3984375,8,4,3
968110,6,2,108,6,3,2
2063740,423,143,3.000025406481484,54,4,20
1744199,119,11,0.32202342548047386,25,5,9
1245603,27,4,40.25385782122612,15,5,6
1901765,273,39,0.08203125000075184,25,5,12
1825209,736,150,12.0625,71,5,18
1223634,4,2,124.25,4,2,1
1158948,1025,166,5.125,93,5,21
308581,72,6,3.9209131228436944,60,5,19
1865358,14,3,79.179931640625,10,4,7
873143,58,6,63.11795155346695,21,5,8
557591,206,109,10.18755917003,42,5,16
1265839,84,27,6.40967043630063,17,5,8
1157521,16,3,49.037841796875,10,4,6
284710,21,3,22.779560089111328,20,3,6
430614,536,238,1.0001029968534572,55,5,19
1485875,25,5,5.31319785118103,13,4,7
1099725,58,9,22.010722524112175,20,5,10
1734715,79,3,13.177916009321365,65,5,10
412282,13,2,116.068359375,12,4,5
846280,157,92,10.175782117993133,39,5,20
1350777,31,3,14.467050343751907,29,5,14
245129,11,4,21.482421875,9,4,4
160977,399,78,0.000021303072573228103,50,5,17
376904,1519,205,3.0000000000000004,69,5,22
1453878,25,8,15.151549339294434,9,4,6
1370614,34,5,5.487891941796988,18,4,7
1031110,18,5,13.675979614257812,12,5,6
1228230,1275,169,9.002677761018276,94,5,27
653824,17,3,20.93280029296875,14,5,9
1727,775,102,5,69,5,16
1581268,75,4,32.51421184657293,61,5,23
1452686,11,2,42.3515625,10,3,4
1440071,11,3,50.90234375,11,2,4
675346,1167,120,5.21875,68,4,22
1353005,422,40,3.3750000000056275,63,5,13
1274841,290,148,1.1280984878685558,39,5,13
672552,1,1,0,1,1,0
1235903,24,3,17.29786491394043,14,4,8
1463295,73,4,4.733836610728055,66,5,13
302897,286,39,34.703125000004384,28,5,13
17425,75,5,15.179204558286198,62,5,11
1144742,44,5,3.129134796490689,21,5,15
596077,44,5,17.120026852133606,26,3,4
2014925,93,6,3.274899358983415,64,4,17
1810537,11,2,134.00390625,11,3,3
322237,1176,168,2.6250000000000004,52,5,18
1008896,177,74,0.8499756203818867,34,5,13
963275,74,4,4.411738320899885,67,5,10
1937540,1190,91,9.375000000000009,57,5,27
1619770,78,4,2.941535284188374,68,5,18
1217359,1056,86,1.7735099792480469,83,5,24
1813111,1331,129,1.000470742591915,89,5,21
72585,84,7,3.8265453566638596,67,5,22
1348596,793,84,1.0000000000000115,43,5,22
528510,14,3,67.0244140625,12,4,7
1147927,56,3,5.933520149460416,54,5,16
406542,87,5,4.183973469750045,77,5,19
1925213,212,74,10.329340457924664,82,4,27
1947176,64,3,3.9768266846940987,62,5,15
118552,60,6,13.116952680658951,24,5,12
827522,700,136,9.500000035423,63,4,18
377926,154,39,5.649048309558604,62,5,17
74613,976,169,0.00039863586425783375,65,5,25
1843430,1026,167,19.625328064244968,77,5,20
1883690,16,4,47.70452880859375,11,5,5
1480813,717,136,0.5000009555260476,68,5,25
1897723,5,2,117.75,4,3,3
1747401,350,203,6.8125003278269185,59,5,16
221107,1006,129,0.8828125,43,5,15
386611,16,3,28.9117431640625,16,4,8
1484697,192,98,1.3984380075712997,47,5,24
1929446,636,83,1.005828380636759e-7,55,5,19
759792,1028,99,5.060546875,89,5,33
1357973,614,108,14.250366210937539,53,5,23
148486,16,3,20.36358642578125,14,3,6
173339,214,28,0.003997802755948243,22,5,11
240876,1310,169,11.00004243850708,70,5,25
1223310,645,85,1.0000000345753506,62,5,18
1082610,64,9,0.16635064075596273,23,5,12
863925,135,51,8.45706638524156,70,5,19
959623,146,11,79.77246873869515,27,5,14
1330769,97,11,0.06446311100517925,27,5,11
985107,102,47,3.253575176466264,36,5,16
1624143,67,7,15.652087504735704,21,3,6
1717998,581,76,9.941868484367178e-8,76,5,21
1429549,240,161,2.250535966828469,53,5,23
1508923,656,99,1.809082031250043,83,5,31
1118027,873,178,0.0002021938562397005,99,5,19
442091,1008,113,0.5,68,5,30
1311571,83,8,14.793648900641532,23,4,10
576974,92,26,3.94531294425736,16,4,7
431551,10,3,25.66796875,8,3,5
69348,65,4,3.5835379518818966,60,5,18
1873375,182,40,7.383041634759638,69,4,7
810843,13,3,53.85791015625,9,4,6
679297,175,45,10.561523437500195,26,5,16
234929,11,3,97.802734375,11,4,4
780190,8,2,128.703125,8,4,6
191855,3,2,76.5,3,1,0
1730075,176,67,3.0107545852661133,18,5,14
1221593,23,3,61.67872905731201,18,3,11
833743,60,4,3.668189751019285,57,5,19
242698,13,3,65.01416015625,12,4,6
692899,1724,130,0.000274658203125,94,4,21
67142,19,3,30.428741455078125,18,3,9
1232939,8,2,155.8125,8,3,4
1216196,19,3,52.611488342285156,19,5,13
49375,1335,228,3.6875000000000018,109,5,24
1461817,31,4,49.0668966230005,18,3,7
2007364,1178,199,0.000010926276445388794,90,5,24
1175862,29,4,13.924389824271202,18,5,11
594501,8,2,108.0625,7,3,3
1600283,33,6,3.121432762593031,15,3,5
1351658,108,41,5.750006184033584,31,4,17
1349555,24,4,32.50873422622681,15,3,7
216024,154,63,11.369233790842827,25,5,14
168863,63,4,5.1027904630763,60,5,18
111118,1757,167,4,94,5,19
1622630,68,3,22.71647741027306,62,5,22
1634397,881,175,1.0000152587890625,61,5,28
1127979,78,47,25.801513714076464,28,4,11
980947,65,7,0.35975643685728975,26,5,11
1803907,68,8,27.903150795788704,23,5,14
1126251,13,2,214.2802734375,7,3,4
1065547,5,2,146,5,3,4
1647214,79,7,6.780931431214222,57,5,13
1321277,12,2,21.224609375,9,4,7
119383,252,7,19.410633399876485,55,4,12
884969,26,4,11.662366211414337,14,5,8
330141,7,2,81.96875,7,2,2
1470507,11,2,22.90625,11,4,4
488095,23,3,36.28541421890259,22,5,12
239721,80,11,12.3186087677377,24,4,12
1700246,1343,154,0.0005035558715654753,89,5,30
288629,11,2,49.724609375,11,4,6
209288,6,2,107.875,5,4,3
1450473,10,2,224.83203125,9,5,9
760316,29,7,3.614257760345936,17,5,12
579661,92,6,6.876410099852682,66,5,16
1140651,9,2,117.2734375,9,4,5
273748,45,5,12.881378137599995,23,4,7
445493,1261,162,9.915527343750016,65,5,17
1125646,156,45,1.9736666679382324,12,5,8
1924195,132,46,2.4810020095901595,37,4,16
1203064,1052,90,2.1047890810810266e-7,64,5,24
1844006,6,2,94.5,6,3,3
133312,14,2,42.541259765625,9,3,3
30643,422,129,2.042244204178867,59,4,15
365994,1196,136,1.0000000001899707,81,5,25
1788822,935,92,5.625000000000014,77,5,11
582660,65,4,5.463410649418788,56,5,21
